name,family,y1,y2,p1,p2,p3,p4,m1,m2,m3,m4
27A2P5,3,0,0,25.0,30.0,30.0,1.0,CCCCCOP(=O)([O-])OCC[NH2+]CCN(CCN)CC[NH2+]CCOP(=O)([O-])OCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
27A2P6,3,1,0,25.0,30.0,30.0,1.0,CCCCCCOP(=O)([O-])OCC[NH2+]CCN(CCN)CC[NH2+]CCOP(=O)([O-])OCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
27A2P7,3,1,0,25.0,30.0,30.0,1.0,CCCCCCCOP(=O)([O-])OCC[NH2+]CCN(CCN)CC[NH2+]CCOP(=O)([O-])OCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
27A2P8,3,0,0,25.0,30.0,30.0,1.0,CCCCCCCCOP(=O)([O-])OCC[NH2+]CCN(CCN)CC[NH2+]CCOP(=O)([O-])OCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
27A2P9,3,1,0,25.0,30.0,30.0,1.0,CCCCCCCCCOP(=O)([O-])OCC[NH2+]CCN(CCN)CC[NH2+]CCOP(=O)([O-])OCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
27A2P10,3,2,1,25.0,30.0,30.0,1.0,CCCCCCCCCCOP(=O)([O-])OCC[NH2+]CCN(CCN)CC[NH2+]CCOP(=O)([O-])OCCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
27A2P11,3,1,0,25.0,30.0,30.0,1.0,CCCCCCCCCCCOP(=O)([O-])OCC[NH2+]CCN(CCN)CC[NH2+]CCOP(=O)([O-])OCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
27A2P12,3,1,0,25.0,30.0,30.0,1.0,CCCCCCCCCCCCOP(=O)([O-])OCC[NH2+]CCN(CCN)CC[NH2+]CCOP(=O)([O-])OCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
27A2P13,3,0,0,25.0,30.0,30.0,1.0,CCCCCCCCCCCCCOP(=O)([O-])OCC[NH2+]CCN(CCN)CC[NH2+]CCOP(=O)([O-])OCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
27A2P14,3,0,0,25.0,30.0,30.0,1.0,CCCCCCCCCCCCCCOP(=O)([O-])OCC[NH2+]CCN(CCN)CC[NH2+]CCOP(=O)([O-])OCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
27A2P15,3,1,0,25.0,30.0,30.0,1.0,CCCCCCCCCCCCCCCOP(=O)([O-])OCC[NH2+]CCN(CCN)CC[NH2+]CCOP(=O)([O-])OCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
27A2P16,3,0,0,25.0,30.0,30.0,1.0,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[NH2+]CCN(CCN)CC[NH2+]CCOP(=O)([O-])OCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
28A2P4,3,1,0,25.0,30.0,30.0,1.0,CCCCOP(=O)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(=O)([O-])OCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
28A2P5,3,0,0,25.0,30.0,30.0,1.0,CCCCCOP(=O)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(=O)([O-])OCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
28A2P6,3,1,0,25.0,30.0,30.0,1.0,CCCCCCOP(=O)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(=O)([O-])OCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
28A2P7,3,1,0,25.0,30.0,30.0,1.0,CCCCCCCOP(=O)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(=O)([O-])OCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
28A2P8,3,1,0,25.0,30.0,30.0,1.0,CCCCCCCCOP(=O)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(=O)([O-])OCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
28A2P9,3,1,0,25.0,30.0,30.0,1.0,CCCCCCCCCOP(=O)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(=O)([O-])OCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
28A2P10,3,2,1,25.0,30.0,30.0,1.0,CCCCCCCCCCOP(=O)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(=O)([O-])OCCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
28A2P11,3,1,0,25.0,30.0,30.0,1.0,CCCCCCCCCCCOP(=O)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(=O)([O-])OCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
28A2P12,3,1,0,25.0,30.0,30.0,1.0,CCCCCCCCCCCCOP(=O)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(=O)([O-])OCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
28A2P13,3,0,0,25.0,30.0,30.0,1.0,CCCCCCCCCCCCCOP(=O)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(=O)([O-])OCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
28A2P14,3,0,0,25.0,30.0,30.0,1.0,CCCCCCCCCCCCCCOP(=O)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(=O)([O-])OCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
28A2P15,3,0,0,25.0,30.0,30.0,1.0,CCCCCCCCCCCCCCCOP(=O)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(=O)([O-])OCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
28A2P16,3,0,0,25.0,30.0,30.0,1.0,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[NH2+]CCNCCNCCNCC[NH2+]CCOP(=O)([O-])OCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
20A3P4,4,1,0,25.0,30.0,30.0,1.0,CCCCOP(=O)([O-])OCC[NH2+]CC[N+]1(CCOP(=O)([O-])OCCCC)CC[NH+](CCOP(=O)([O-])OCCCC)CC1,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
20A3P5,4,0,0,25.0,30.0,30.0,1.0,CCCCCOP(=O)([O-])OCC[NH2+]CC[N+]1(CCOP(=O)([O-])OCCCCC)CC[NH+](CCOP(=O)([O-])OCCCCC)CC1,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
20A3P6,4,0,0,25.0,30.0,30.0,1.0,CCCCCCOP(=O)([O-])OCC[NH2+]CC[N+]1(CCOP(=O)([O-])OCCCCCC)CC[NH+](CCOP(=O)([O-])OCCCCCC)CC1,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
20A3P7,4,0,0,25.0,30.0,30.0,1.0,CCCCCCCOP(=O)([O-])OCC[NH2+]CC[N+]1(CCOP(=O)([O-])OCCCCCCC)CC[NH+](CCOP(=O)([O-])OCCCCCCC)CC1,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
20A3P8,4,0,0,25.0,30.0,30.0,1.0,CCCCCCCCOP(=O)([O-])OCC[NH2+]CC[N+]1(CCOP(=O)([O-])OCCCCCCCC)CC[NH+](CCOP(=O)([O-])OCCCCCCCC)CC1,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
20A3P9,4,1,0,25.0,30.0,30.0,1.0,CCCCCCCCCOP(=O)([O-])OCC[NH2+]CC[N+]1(CCOP(=O)([O-])OCCCCCCCCC)CC[NH+](CCOP(=O)([O-])OCCCCCCCCC)CC1,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
20A3P10,4,0,0,25.0,30.0,30.0,1.0,CCCCCCCCCCOP(=O)([O-])OCC[NH2+]CC[N+]1(CCOP(=O)([O-])OCCCCCCCCCC)CC[NH+](CCOP(=O)([O-])OCCCCCCCCCC)CC1,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
20A3P11,4,0,0,25.0,30.0,30.0,1.0,CCCCCCCCCCCOP(=O)([O-])OCC[NH2+]CC[N+]1(CCOP(=O)([O-])OCCCCCCCCCCC)CC[NH+](CCOP(=O)([O-])OCCCCCCCCCCC)CC1,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
20A3P12,4,0,0,25.0,30.0,30.0,1.0,CCCCCCCCCCCCOP(=O)([O-])OCC[NH2+]CC[N+]1(CCOP(=O)([O-])OCCCCCCCCCCCC)CC[NH+](CCOP(=O)([O-])OCCCCCCCCCCCC)CC1,CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC,CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O
